sequence[0],sequence[1],sequence[2],sequence[3],sequence[4],key,timestamp,eventType,cursorPosition,inputValue
6,2,9,3,4,2,1731015286216.2002,keydown,1,6
6,2,9,3,4,2,1731015286288.1,keyup,2,62
6,2,9,3,4,9,1731015286535.9001,keydown,2,62
6,2,9,3,4,9,1731015286599.9001,keyup,3,629
6,2,9,3,4,3,1731015286984.2002,keydown,3,629
6,2,9,3,4,3,1731015287056,keyup,4,6293
6,2,9,3,4,4,1731015287240.1,keydown,4,6293
6,2,9,3,4,4,1731015287303.9001,keyup,5,62934
6,2,9,3,4,Enter,1731015287456,keydown,5,62934
3,9,3,5,1,3,1731015288415.9001,keyup,1,3
3,9,3,5,1,9,1731015288623.9001,keydown,1,3
3,9,3,5,1,9,1731015288695.8,keyup,2,39
3,9,3,5,1,3,1731015288895.9001,keydown,2,39
3,9,3,5,1,3,1731015288967.8,keyup,3,393
3,9,3,5,1,5,1731015289472,keydown,3,393
3,9,3,5,1,5,1731015289536,keyup,4,3935
3,9,3,5,1,1,1731015289687.8,keydown,4,3935
3,9,3,5,1,1,1731015289743.8,keyup,5,39351
3,9,3,5,1,Enter,1731015289855.9001,keydown,5,39351
6,1,7,2,7,6,1731015291296,keyup,1,6
6,1,7,2,7,1,1731015291480,keydown,1,6
6,1,7,2,7,1,1731015291543.8,keyup,2,61
6,1,7,2,7,7,1731015291792,keydown,2,61
6,1,7,2,7,7,1731015291847.8,keyup,3,617
6,1,7,2,7,2,1731015292383.9001,keydown,3,617
6,1,7,2,7,2,1731015292455.8,keyup,4,6172
6,1,7,2,7,7,1731015292671.7002,keydown,4,6172
6,1,7,2,7,7,1731015292727.7002,keyup,5,61727
6,1,7,2,7,Enter,1731015292895.9001,keydown,5,61727
6,1,0,9,8,6,1731015294223.8,keyup,1,6
6,1,0,9,8,1,1731015294391.9001,keydown,1,6
6,1,0,9,8,1,1731015294447.9001,keyup,2,61
6,1,0,9,8,0,1731015294663.8,keydown,2,61
6,1,0,9,8,0,1731015294743.7002,keyup,3,610
6,1,0,9,8,9,1731015295031.8,keydown,3,610
6,1,0,9,8,9,1731015295095.7002,keyup,4,6109
6,1,0,9,8,8,1731015295255.8,keydown,4,6109
6,1,0,9,8,8,1731015295311.9001,keyup,5,61098
6,1,0,9,8,Enter,1731015295527.9001,keydown,5,61098
0,6,2,9,4,0,1731015296735.7002,keyup,1,0
0,6,2,9,4,6,1731015296927.8,keydown,1,0
0,6,2,9,4,6,1731015296991.8,keyup,2,06
0,6,2,9,4,2,1731015297143.7002,keydown,2,06
0,6,2,9,4,2,1731015297215.7002,keyup,3,062
0,6,2,9,4,9,1731015297919.8,keydown,3,062
0,6,2,9,4,9,1731015297983.5,keyup,4,0629
0,6,2,9,4,4,1731015298159.6,keydown,4,0629
0,6,2,9,4,4,1731015298231.6,keyup,5,06294
0,6,2,9,4,Enter,1731015298367.6,keydown,5,06294
5,0,8,3,7,5,1731015299439.7002,keyup,1,5
5,0,8,3,7,0,1731015299615.7002,keydown,1,5
5,0,8,3,7,0,1731015299695.6,keyup,2,50
5,0,8,3,7,8,1731015299911.5,keydown,2,50
5,0,8,3,7,8,1731015299967.7002,keyup,3,508
5,0,8,3,7,3,1731015300623.7002,keydown,3,508
5,0,8,3,7,3,1731015300679.5,keyup,4,5083
5,0,8,3,7,7,1731015300919.6,keydown,4,5083
5,0,8,3,7,7,1731015300967.8,keyup,5,50837
5,0,8,3,7,Enter,1731015301135.7002,keydown,5,50837
2,8,9,4,0,2,1731015302159.5,keyup,1,2
2,8,9,4,0,8,1731015302391.6,keydown,1,2
2,8,9,4,0,8,1731015302455.4001,keyup,2,28
2,8,9,4,0,9,1731015302591.6,keydown,2,28
2,8,9,4,0,9,1731015302647.5,keyup,3,289
2,8,9,4,0,4,1731015303159.7002,keydown,3,289
2,8,9,4,0,4,1731015303223.6,keyup,4,2894
2,8,9,4,0,0,1731015303423.5,keydown,4,2894
2,8,9,4,0,0,1731015303495.6,keyup,5,28940
2,8,9,4,0,Enter,1731015303567.6,keydown,5,28940
6,8,0,2,5,6,1731015305063.9001,keyup,1,6
6,8,0,2,5,8,1731015305215.6,keydown,1,6
6,8,0,2,5,8,1731015305279.6,keyup,2,68
6,8,0,2,5,0,1731015305535.6,keydown,2,68
6,8,0,2,5,0,1731015305607.5,keyup,3,680
6,8,0,2,5,2,1731015305951.3,keydown,3,680
6,8,0,2,5,2,1731015306015.5,keyup,4,6802
6,8,0,2,5,5,1731015306183.5,keydown,4,6802
6,8,0,2,5,5,1731015306247.5,keyup,5,68025
6,8,0,2,5,Enter,1731015306383.3,keydown,5,68025
2,5,1,5,6,2,1731015307391.4001,keyup,1,2
2,5,1,5,6,5,1731015307527.6,keydown,1,2
2,5,1,5,6,5,1731015307599.5,keyup,2,25
2,5,1,5,6,1,1731015307759.3,keydown,2,25
2,5,1,5,6,1,1731015307823.3,keyup,3,251
2,5,1,5,6,5,1731015308391.5,keydown,3,251
2,5,1,5,6,5,1731015308463.5,keyup,4,2515
2,5,1,5,6,6,1731015308527.2002,keydown,4,2515
2,5,1,5,6,6,1731015308599.6,keyup,5,25156
2,5,1,5,6,Enter,1731015308751.3,keydown,5,25156
5,1,6,7,1,5,1731015309815.3,keyup,1,5
5,1,6,7,1,1,1731015309975.2002,keydown,1,5
5,1,6,7,1,1,1731015310039.4001,keyup,2,51
5,1,6,7,1,6,1731015310127.3,keydown,2,51
5,1,6,7,1,6,1731015310191.2002,keyup,3,516
5,1,6,7,1,7,1731015310631.5,keydown,3,516
5,1,6,7,1,7,1731015310695.3,keyup,4,5167
5,1,6,7,1,1,1731015310887.4001,keydown,4,5167
5,1,6,7,1,1,1731015310959.3,keyup,5,51671
5,1,6,7,1,Enter,1731015311063.5,keydown,5,51671
7,4,3,8,7,7,1731015312231.4001,keyup,1,7
7,4,3,8,7,4,1731015312415.4001,keydown,1,7
7,4,3,8,7,4,1731015312471.2002,keyup,2,74
7,4,3,8,7,3,1731015312655.8,keydown,2,74
7,4,3,8,7,3,1731015312719.2002,keyup,3,743
7,4,3,8,7,8,1731015313399.8,keydown,3,743
7,4,3,8,7,8,1731015313471.3,keyup,4,7438
7,4,3,8,7,7,1731015313615.4001,keydown,4,7438
7,4,3,8,7,7,1731015313679.4001,keyup,5,74387
7,4,3,8,7,Enter,1731015313887.3,keydown,5,74387
8,4,0,7,4,8,1731015314999.2002,keyup,1,8
8,4,0,7,4,4,1731015315159.3,keydown,1,8
8,4,0,7,4,4,1731015315223.3,keyup,2,84
8,4,0,7,4,0,1731015315479.5,keydown,2,84
8,4,0,7,4,0,1731015315543.3,keyup,3,840
8,4,0,7,4,7,1731015316023.3,keydown,3,840
8,4,0,7,4,7,1731015316087.1,keyup,4,8407
8,4,0,7,4,4,1731015316279.2002,keydown,4,8407
8,4,0,7,4,4,1731015316335.2002,keyup,5,84074
8,4,0,7,4,Enter,1731015316503.1,keydown,5,84074
3,9,5,8,5,3,1731015317495.2002,keyup,1,3
3,9,5,8,5,9,1731015317791.3,keydown,1,3
3,9,5,8,5,9,1731015317847,keyup,2,39
3,9,5,8,5,5,1731015317999,keydown,2,39
3,9,5,8,5,5,1731015318063.2002,keyup,3,395
3,9,5,8,5,8,1731015318767.3,keydown,3,395
3,9,5,8,5,8,1731015318831.1,keyup,4,3958
3,9,5,8,5,5,1731015318991,keydown,4,3958
3,9,5,8,5,5,1731015319047.4001,keyup,5,39585
3,9,5,8,5,Enter,1731015319199.2002,keydown,5,39585
7,6,3,0,3,7,1731015320439.1,keyup,1,7
7,6,3,0,3,6,1731015320791.3,keydown,1,7
7,6,3,0,3,6,1731015320855.1,keyup,2,76
7,6,3,0,3,3,1731015321023.4001,keydown,2,76
7,6,3,0,3,3,1731015321087.1,keyup,3,763
7,6,3,0,3,0,1731015321703.1,keydown,3,763
7,6,3,0,3,0,1731015321783.1,keyup,4,7630
7,6,3,0,3,3,1731015321967.1,keydown,4,7630
7,6,3,0,3,3,1731015322031.1,keyup,5,76303
7,6,3,0,3,Enter,1731015322206.9001,keydown,5,76303
8,9,8,7,6,8,1731015323463,keyup,1,8
8,9,8,7,6,9,1731015323631.1,keydown,1,8
8,9,8,7,6,9,1731015323695,keyup,2,89
8,9,8,7,6,8,1731015323839.2002,keydown,2,89
8,9,8,7,6,8,1731015323910.9001,keyup,3,898
8,9,8,7,6,7,1731015324471.1,keydown,3,898
8,9,8,7,6,7,1731015324534.9001,keyup,4,8987
8,9,8,7,6,6,1731015324686.8,keydown,4,8987
8,9,8,7,6,6,1731015324759,keyup,5,89876
8,9,8,7,6,Enter,1731015324943,keydown,5,89876
7,1,6,5,0,7,1731015326055,keyup,1,7
7,1,6,5,0,1,1731015326278.8,keydown,1,7
7,1,6,5,0,1,1731015326334.9001,keyup,2,71
7,1,6,5,0,6,1731015326479.2002,keydown,2,71
7,1,6,5,0,6,1731015326542.9001,keyup,3,716
7,1,6,5,0,5,1731015327343,keydown,3,716
7,1,6,5,0,5,1731015327407,keyup,4,7165
7,1,6,5,0,0,1731015327575,keydown,4,7165
7,1,6,5,0,0,1731015327638.9001,keyup,5,71650
7,1,6,5,0,Enter,1731015327710.8,keydown,5,71650
5,7,1,3,8,5,1731015328886.9001,keyup,1,5
5,7,1,3,8,7,1731015329112.4001,keydown,1,5
5,7,1,3,8,7,1731015329166.9001,keyup,2,57
5,7,1,3,8,1,1731015329366.9001,keydown,2,57
5,7,1,3,8,1,1731015329422.9001,keyup,3,571
5,7,1,3,8,3,1731015329959,keydown,3,571
5,7,1,3,8,3,1731015330022.9001,keyup,4,5713
5,7,1,3,8,8,1731015330246.7002,keydown,4,5713
5,7,1,3,8,8,1731015330310.8,keyup,5,57138
5,7,1,3,8,Enter,1731015330502.8,keydown,5,57138
0,4,8,4,5,0,1731015331495,keyup,1,0
0,4,8,4,5,4,1731015331694.8,keydown,1,0
0,4,8,4,5,4,1731015331766.7002,keyup,2,04
0,4,8,4,5,8,1731015331862.6,keydown,2,04
0,4,8,4,5,8,1731015331926.8,keyup,3,048
0,4,8,4,5,4,1731015332606.9001,keydown,3,048
0,4,8,4,5,4,1731015332678.7002,keyup,4,0484
0,4,8,4,5,5,1731015332774.6,keydown,4,0484
0,4,8,4,5,5,1731015332830.6,keyup,5,04845
0,4,8,4,5,Enter,1731015333015.1,keydown,5,04845
6,0,5,2,1,6,1731015334022.8,keyup,1,6
6,0,5,2,1,0,1731015334198.7002,keydown,1,6
6,0,5,2,1,0,1731015334278.7002,keyup,2,60
6,0,5,2,1,5,1731015334470.7002,keydown,2,60
6,0,5,2,1,5,1731015334526.8,keyup,3,605
6,0,5,2,1,2,1731015335031,keydown,3,605
6,0,5,2,1,2,1731015335110.7002,keyup,4,6052
6,0,5,2,1,1,1731015335254.6,keydown,4,6052
6,0,5,2,1,1,1731015335318.6,keyup,5,60521
6,0,5,2,1,Enter,1731015335446.7002,keydown,5,60521
4,9,6,2,3,4,1731015336550.8,keyup,1,4
4,9,6,2,3,9,1731015336662.5,keydown,1,4
4,9,6,2,3,9,1731015336734.6,keyup,2,49
4,9,6,2,3,6,1731015336950.5,keydown,2,49
4,9,6,2,3,6,1731015337014.9001,keyup,3,496
4,9,6,2,3,2,1731015337462.8,keydown,3,496
4,9,6,2,3,2,1731015337518.6,keyup,4,4962
4,9,6,2,3,3,1731015337654.7002,keydown,4,4962
4,9,6,2,3,3,1731015337718.6,keyup,5,49623
4,9,6,2,3,Enter,1731015337854.5,keydown,5,49623
1,6,4,2,5,1,1731015338822.9001,keyup,1,1
1,6,4,2,5,6,1731015338966.8,keydown,1,1
1,6,4,2,5,6,1731015339030.8,keyup,2,16
1,6,4,2,5,4,1731015339158.7002,keydown,2,16
1,6,4,2,5,4,1731015339222.7002,keyup,3,164
1,6,4,2,5,2,1731015339662.7002,keydown,3,164
1,6,4,2,5,2,1731015339734.7002,keyup,4,1642
1,6,4,2,5,5,1731015339910.7002,keydown,4,1642
1,6,4,2,5,5,1731015339974.8,keyup,5,16425
1,6,4,2,5,Enter,1731015340110.7002,keydown,5,16425
1,7,1,2,9,1,1731015341126.8,keyup,1,1
1,7,1,2,9,7,1731015341310.7002,keydown,1,1
1,7,1,2,9,7,1731015341382.8,keyup,2,17
1,7,1,2,9,1,1731015341590.9001,keydown,2,17
1,7,1,2,9,1,1731015341670.6,keyup,3,171
1,7,1,2,9,2,1731015342030.6,keydown,3,171
1,7,1,2,9,2,1731015342102.6,keyup,4,1712
1,7,1,2,9,9,1731015342262.6,keydown,4,1712
1,7,1,2,9,9,1731015342318.5,keyup,5,17129
1,7,1,2,9,Enter,1731015342510.5,keydown,5,17129
2,3,1,7,1,2,1731015343534.5,keyup,1,2
2,3,1,7,1,3,1731015343638.6,keydown,1,2
2,3,1,7,1,3,1731015343710.6,keyup,2,23
2,3,1,7,1,1,1731015343854.3,keydown,2,23
2,3,1,7,1,1,1731015343918.5,keyup,3,231
2,3,1,7,1,7,1731015344446.6,keydown,3,231
2,3,1,7,1,7,1731015344510.5,keyup,4,2317
2,3,1,7,1,1,1731015344702.9001,keydown,4,2317
2,3,1,7,1,1,1731015344766.4001,keyup,5,23171
2,3,1,7,1,Enter,1731015344870.3,keydown,5,23171
7,9,5,8,4,7,1731015346174.5,keyup,1,7
7,9,5,8,4,9,1731015346310.5,keydown,1,7
7,9,5,8,4,9,1731015346382.4001,keyup,2,79
7,9,5,8,4,5,1731015346574.4001,keydown,2,79
7,9,5,8,4,5,1731015346638.3,keyup,3,795
7,9,5,8,4,8,1731015347142.5,keydown,3,795
7,9,5,8,4,8,1731015347206.4001,keyup,4,7958
7,9,5,8,4,4,1731015347446.5,keydown,4,7958
7,9,5,8,4,4,1731015347518.4001,keyup,5,79584
7,9,5,8,4,Enter,1731015347646.5,keydown,5,79584
7,6,8,9,4,7,1731015348886.4001,keyup,1,7
7,6,8,9,4,6,1731015349086.5,keydown,1,7
7,6,8,9,4,6,1731015349158.5,keyup,2,76
7,6,8,9,4,8,1731015349390.4001,keydown,2,76
7,6,8,9,4,8,1731015349446.3,keyup,3,768
7,6,8,9,4,9,1731015350294.6,keydown,3,768
7,6,8,9,4,9,1731015350350.2002,keyup,4,7689
7,6,8,9,4,4,1731015350518.3,keydown,4,7689
7,6,8,9,4,4,1731015350574.2002,keyup,5,76894
7,6,8,9,4,Enter,1731015350734.3,keydown,5,76894
9,8,4,3,4,9,1731015351918.2002,keyup,1,9
9,8,4,3,4,8,1731015352070.4001,keydown,1,9
9,8,4,3,4,8,1731015352134.2002,keyup,2,98
9,8,4,3,4,4,1731015352302.4001,keydown,2,98
9,8,4,3,4,4,1731015352366.3,keyup,3,984
9,8,4,3,4,3,1731015352830.4001,keydown,3,984
9,8,4,3,4,3,1731015352902.2002,keyup,4,9843
9,8,4,3,4,4,1731015353078.7002,keydown,4,9843
9,8,4,3,4,4,1731015353142.3,keyup,5,98434
9,8,4,3,4,Enter,1731015353270.3,keydown,5,98434
3,2,5,0,2,3,1731015354334.3,keyup,1,3
3,2,5,0,2,2,1731015354470.4001,keydown,1,3
3,2,5,0,2,2,1731015354534.3,keyup,2,32
3,2,5,0,2,5,1731015354878.3,keydown,2,32
3,2,5,0,2,5,1731015354942.3,keyup,3,325
3,2,5,0,2,0,1731015355230.4001,keydown,3,325
3,2,5,0,2,0,1731015355302.3,keyup,4,3250
3,2,5,0,2,2,1731015355518.4001,keydown,4,3250
3,2,5,0,2,2,1731015355582.3,keyup,5,32502
3,2,5,0,2,Enter,1731015355718.3,keydown,5,32502
9,6,0,9,0,9,1731015356718.1,keyup,1,9
9,6,0,9,0,6,1731015356910.2002,keydown,1,9
9,6,0,9,0,6,1731015356966.1,keyup,2,96
9,6,0,9,0,0,1731015357190.2002,keydown,2,96
9,6,0,9,0,0,1731015357270.1,keyup,3,960
9,6,0,9,0,9,1731015357598.3,keydown,3,960
9,6,0,9,0,9,1731015357654.2002,keyup,4,9609
9,6,0,9,0,0,1731015357870.2002,keydown,4,9609
9,6,0,9,0,0,1731015357942.2002,keyup,5,96090
9,6,0,9,0,Enter,1731015358030.1,keydown,5,96090
2,3,9,8,0,2,1731015359030.2002,keyup,1,2
2,3,9,8,0,3,1731015359150.1,keydown,1,2
2,3,9,8,0,3,1731015359214.2002,keyup,2,23
2,3,9,8,0,9,1731015359446.2002,keydown,2,23
2,3,9,8,0,9,1731015359502.1,keyup,3,239
2,3,9,8,0,8,1731015360070.3,keydown,3,239
2,3,9,8,0,8,1731015360126.3,keyup,4,2398
2,3,9,8,0,0,1731015360334,keydown,4,2398
2,3,9,8,0,0,1731015360406.1,keyup,5,23980
2,3,9,8,0,Enter,1731015360486.1,keydown,5,23980
6,0,7,0,2,6,1731015361702,keyup,1,6
6,0,7,0,2,0,1731015361933.9001,keydown,1,6
6,0,7,0,2,0,1731015361998.2002,keyup,2,60
6,0,7,0,2,7,1731015362246.1,keydown,2,60
6,0,7,0,2,7,1731015362302,keyup,3,607
6,0,7,0,2,0,1731015362614.2002,keydown,3,607
6,0,7,0,2,0,1731015362678,keyup,4,6070
6,0,7,0,2,2,1731015362805.9001,keydown,4,6070
6,0,7,0,2,2,1731015362861.9001,keyup,5,60702
6,0,7,0,2,Enter,1731015363014.2002,keydown,5,60702
8,4,5,4,6,8,1731015364174,keyup,1,8
8,4,5,4,6,4,1731015364325.9001,keydown,1,8
8,4,5,4,6,4,1731015364390.1,keyup,2,84
8,4,5,4,6,5,1731015364518.1,keydown,2,84
8,4,5,4,6,5,1731015364573.9001,keyup,3,845
8,4,5,4,6,4,1731015365078,keydown,3,845
8,4,5,4,6,4,1731015365134,keyup,4,8454
8,4,5,4,6,6,1731015365261.9001,keydown,4,8454
8,4,5,4,6,6,1731015365317.8,keyup,5,84546
8,4,5,4,6,Enter,1731015365462.5,keydown,5,84546
1,3,2,1,7,1,1731015366438.1,keyup,1,1
1,3,2,1,7,3,1731015366574,keydown,1,1
1,3,2,1,7,3,1731015366645.8,keyup,2,13
1,3,2,1,7,2,1731015366870.1,keydown,2,13
1,3,2,1,7,2,1731015366901.8,keyup,3,132
1,3,2,1,7,1,1731015368222,keydown,3,132
1,3,2,1,7,1,1731015368285.8,keyup,4,1321
1,3,2,1,7,7,1731015368494.1,keydown,4,1321
1,3,2,1,7,7,1731015368558.1,keyup,5,13217
1,3,2,1,7,Enter,1731015368726,keydown,5,13217
4,2,7,0,2,4,1731015369781.8,keyup,1,4
4,2,7,0,2,2,1731015369957.8,keydown,1,4
4,2,7,0,2,2,1731015370029.9001,keyup,2,42
4,2,7,0,2,7,1731015370253.9001,keydown,2,42
4,2,7,0,2,7,1731015370318,keyup,3,427
4,2,7,0,2,0,1731015370669.9001,keydown,3,427
4,2,7,0,2,0,1731015370733.7002,keyup,4,4270
4,2,7,0,2,2,1731015370893.8,keydown,4,4270
4,2,7,0,2,2,1731015370957.6,keyup,5,42702
4,2,7,0,2,Enter,1731015371077.9001,keydown,5,42702
6,8,7,9,6,6,1731015372629.9001,keyup,1,6
6,8,7,9,6,8,1731015372773.9001,keydown,1,6
6,8,7,9,6,8,1731015372837.9001,keyup,2,68
6,8,7,9,6,7,1731015372981.7002,keydown,2,68
6,8,7,9,6,7,1731015373045.9001,keyup,3,687
6,8,7,9,6,9,1731015373613.9001,keydown,3,687
6,8,7,9,6,9,1731015373677.8,keyup,4,6879
6,8,7,9,6,6,1731015373821.5,keydown,4,6879
6,8,7,9,6,6,1731015373877.7002,keyup,5,68796
6,8,7,9,6,Enter,1731015374037.8,keydown,5,68796
4,0,3,5,4,4,1731015375125.6,keyup,1,4
4,0,3,5,4,0,1731015375349.8,keydown,1,4
4,0,3,5,4,0,1731015375421.6,keyup,2,40
4,0,3,5,4,3,1731015375557.8,keydown,2,40
4,0,3,5,4,3,1731015375621.8,keyup,3,403
4,0,3,5,4,5,1731015375965.8,keydown,3,403
4,0,3,5,4,5,1731015376029.8,keyup,4,4035
4,0,3,5,4,4,1731015376157.5,keydown,4,4035
4,0,3,5,4,4,1731015376229.7002,keyup,5,40354
4,0,3,5,4,Enter,1731015376357.5,keydown,5,40354
5,8,1,2,5,5,1731015377429.6,keyup,1,5
5,8,1,2,5,8,1731015377589.6,keydown,1,5
5,8,1,2,5,8,1731015377653.8,keyup,2,58
5,8,1,2,5,1,1731015377845.7002,keydown,2,58
5,8,1,2,5,1,1731015377909.6,keyup,3,581
5,8,1,2,5,2,1731015378341.8,keydown,3,581
5,8,1,2,5,2,1731015378405.5,keyup,4,5812
5,8,1,2,5,5,1731015378701.7002,keydown,4,5812
5,8,1,2,5,5,1731015378757.7002,keyup,5,58125
5,8,1,2,5,Enter,1731015378925.6,keydown,5,58125
3,9,2,1,6,3,1731015379901.5,keyup,1,3
3,9,2,1,6,9,1731015380149.7002,keydown,1,3
3,9,2,1,6,9,1731015380213.6,keyup,2,39
3,9,2,1,6,2,1731015380445.6,keydown,2,39
3,9,2,1,6,2,1731015380509.5,keyup,3,392
3,9,2,1,6,1,1731015380773.7002,keydown,3,392
3,9,2,1,6,1,1731015380845.5,keyup,4,3921
3,9,2,1,6,6,1731015380981.6,keydown,4,3921
3,9,2,1,6,6,1731015381045.7002,keyup,5,39216
3,9,2,1,6,Enter,1731015381205.5,keydown,5,39216
0,6,3,8,9,0,1731015382221.4001,keyup,1,0
0,6,3,8,9,6,1731015382445.6,keydown,1,0
0,6,3,8,9,6,1731015382509.5,keyup,2,06
0,6,3,8,9,3,1731015382701.6,keydown,2,06
0,6,3,8,9,3,1731015382773.4001,keyup,3,063
0,6,3,8,9,8,1731015383389.6,keydown,3,063
0,6,3,8,9,8,1731015383461.5,keyup,4,0638
0,6,3,8,9,9,1731015383517.3,keydown,4,0638
0,6,3,8,9,9,1731015383581.4001,keyup,5,06389
0,6,3,8,9,Enter,1731015383789.6,keydown,5,06389
4,9,8,7,0,4,1731015385021.6,keyup,1,4
4,9,8,7,0,9,1731015385173.4001,keydown,1,4
4,9,8,7,0,9,1731015385245.6,keyup,2,49
4,9,8,7,0,8,1731015385381.5,keydown,2,49
4,9,8,7,0,8,1731015385437.5,keyup,3,498
4,9,8,7,0,7,1731015385973.5,keydown,3,498
4,9,8,7,0,7,1731015386037.5,keyup,4,4987
4,9,8,7,0,0,1731015386277.3,keydown,4,4987
4,9,8,7,0,0,1731015386349.4001,keyup,5,49870
4,9,8,7,0,Enter,1731015386445.4001,keydown,5,49870
7,6,3,2,7,7,1731015387765.4001,keyup,1,7
7,6,3,2,7,6,1731015387981.4001,keydown,1,7
7,6,3,2,7,6,1731015388037.4001,keyup,2,76
7,6,3,2,7,3,1731015388245.2002,keydown,2,76
7,6,3,2,7,3,1731015388301.4001,keyup,3,763
7,6,3,2,7,2,1731015388821.5,keydown,3,763
7,6,3,2,7,2,1731015388885.5,keyup,4,7632
7,6,3,2,7,7,1731015389085.4001,keydown,4,7632
7,6,3,2,7,7,1731015389149.4001,keyup,5,76327
7,6,3,2,7,Enter,1731015389309.5,keydown,5,76327
6,1,6,9,6,6,1731015390325.2002,keyup,1,6
6,1,6,9,6,1,1731015390493.4001,keydown,1,6
6,1,6,9,6,1,1731015390549.3,keyup,2,61
6,1,6,9,6,6,1731015390709.1,keydown,2,61
6,1,6,9,6,6,1731015390765.1,keyup,3,616
6,1,6,9,6,9,1731015391101.5,keydown,3,616
6,1,6,9,6,9,1731015391165.6,keyup,4,6169
6,1,6,9,6,6,1731015391341.4001,keydown,4,6169
6,1,6,9,6,6,1731015391397.2002,keyup,5,61696
6,1,6,9,6,Enter,1731015391549.4001,keydown,5,61696
7,6,2,0,1,7,1731015392597.2002,keyup,1,7
7,6,2,0,1,6,1731015392965.3,keydown,1,7
7,6,2,0,1,6,1731015393029.4001,keyup,2,76
7,6,2,0,1,2,1731015393221.2002,keydown,2,76
7,6,2,0,1,2,1731015393277.5,keyup,3,762
7,6,2,0,1,0,1731015393853.4001,keydown,3,762
7,6,2,0,1,0,1731015393917.1,keyup,4,7620
7,6,2,0,1,1,1731015394061.5,keydown,4,7620
7,6,2,0,1,1,1731015394117.2002,keyup,5,76201
7,6,2,0,1,Enter,1731015394261.1,keydown,5,76201
3,6,3,4,2,3,1731015395285.1,keyup,1,3
3,6,3,4,2,6,1731015395445.1,keydown,1,3
3,6,3,4,2,6,1731015395509.4001,keyup,2,36
3,6,3,4,2,3,1731015395749.4001,keydown,2,36
3,6,3,4,2,3,1731015395813.1,keyup,3,363
3,6,3,4,2,4,1731015396141.3,keydown,3,363
3,6,3,4,2,4,1731015396205.1,keyup,4,3634
3,6,3,4,2,2,1731015396389,keydown,4,3634
3,6,3,4,2,2,1731015396445,keyup,5,36342
3,6,3,4,2,Enter,1731015396597.3,keydown,5,36342
8,3,8,0,5,8,1731015398213,keyup,1,8
8,3,8,0,5,3,1731015398485,keydown,1,8
8,3,8,0,5,3,1731015398557.3,keyup,2,83
8,3,8,0,5,8,1731015399229.4001,keydown,2,83
8,3,8,0,5,8,1731015399277,keyup,3,838
8,3,8,0,5,0,1731015399669.2002,keydown,3,838
8,3,8,0,5,0,1731015399733.1,keyup,4,8380
8,3,8,0,5,5,1731015399844.9001,keydown,4,8380
8,3,8,0,5,5,1731015399901,keyup,5,83805
8,3,8,0,5,Enter,1731015400109.4001,keydown,5,83805
9,5,0,4,5,9,1731015401173.2002,keyup,1,9
9,5,0,4,5,5,1731015401341,keydown,1,9
9,5,0,4,5,5,1731015401389,keyup,2,95
9,5,0,4,5,0,1731015401629.1,keydown,2,95
9,5,0,4,5,0,1731015401685,keyup,3,950
9,5,0,4,5,4,1731015402101.3,keydown,3,950
9,5,0,4,5,4,1731015402189.3,keyup,4,9504
9,5,0,4,5,5,1731015402204.8,keydown,4,9504
9,5,0,4,5,5,1731015402268.8,keyup,5,95045
9,5,0,4,5,Enter,1731015402452.8,keydown,5,95045
7,8,7,4,1,7,1731015403621.1,keyup,1,7
7,8,7,4,1,8,1731015403757,keydown,1,7
7,8,7,4,1,8,1731015403821,keyup,2,78
7,8,7,4,1,7,1731015403981,keydown,2,78
7,8,7,4,1,7,1731015404045,keyup,3,787
7,8,7,4,1,4,1731015404501.1,keydown,3,787
7,8,7,4,1,4,1731015404573,keyup,4,7874
7,8,7,4,1,1,1731015404733.1,keydown,4,7874
7,8,7,4,1,1,1731015404788.9001,keyup,5,78741
7,8,7,4,1,Enter,1731015404924.8,keydown,5,78741
2,3,8,2,8,2,1731015405924.9001,keyup,1,2
2,3,8,2,8,3,1731015406093,keydown,1,2
2,3,8,2,8,3,1731015406164.8,keyup,2,23
2,3,8,2,8,8,1731015406541,keydown,2,23
2,3,8,2,8,8,1731015406596.9001,keyup,3,238
2,3,8,2,8,2,1731015406909,keydown,3,238
2,3,8,2,8,2,1731015406980.8,keyup,4,2382
2,3,8,2,8,8,1731015407157,keydown,4,2382
2,3,8,2,8,8,1731015407220.9001,keyup,5,23828
2,3,8,2,8,Enter,1731015407372.9001,keydown,5,23828
5,1,0,1,2,5,1731015408556.9001,keyup,1,5
5,1,0,1,2,1,1731015408709.2002,keydown,1,5
5,1,0,1,2,1,1731015408772.8,keyup,2,51
5,1,0,1,2,0,1731015408948.8,keydown,2,51
5,1,0,1,2,0,1731015409020.9001,keyup,3,510
5,1,0,1,2,1,1731015409253,keydown,3,510
5,1,0,1,2,1,1731015409324.9001,keyup,4,5101
5,1,0,1,2,2,1731015409572.9001,keydown,4,5101
5,1,0,1,2,2,1731015409636.8,keyup,5,51012
5,1,0,1,2,Enter,1731015409788.9001,keydown,5,51012
3,8,1,4,9,3,1731015410740.9001,keyup,1,3
3,8,1,4,9,8,1731015410940.7002,keydown,1,3
3,8,1,4,9,8,1731015411004.9001,keyup,2,38
3,8,1,4,9,1,1731015411196.9001,keydown,2,38
3,8,1,4,9,1,1731015411261,keyup,3,381
